lat_grid,lon_grid,fire_count,mean_frp,max_frp,mean_bright,mean_risk,high_conf_pct,norm_count,composite_risk,risk_zone
16.5,81.0,184,7.545,95.48,340.2997282608696,48.338846742337225,10.326086956521738,1.1518717916614498,19.77030745917282,Very Low
13.0,79.0,900,5.541222222222222,43.33,337.70883333333336,46.73619631761305,4.0,5.634155502691874,19.76952751281354,Very Low
32.5,74.0,279,9.444014336917563,70.63,333.18068100358425,47.49958526669433,7.526881720430108,1.746588205834481,19.761178427617512,Very Low
13.0,78.0,672,6.596116071428572,63.54,340.66541666666666,47.052110665338844,5.803571428571429,4.206836108676599,19.758861620139754,Very Low
28.5,95.0,16,7.1537500000000005,28.66,338.284375,48.94444866541448,12.5,0.1001627644923,19.758136575699748,Very Low
29.5,74.5,878,5.604692482915717,46.89,333.2505466970387,46.8595609666364,3.758542141230068,5.496431701514962,19.752267295091066,Very Low
18.5,79.5,1275,3.6707607843137255,29.27,327.8597725490196,46.23759472352859,0.8627450980392156,7.981720295480155,19.751915314591717,Very Low
24.0,69.5,40,7.78775,24.23,336.8675,48.41786474606334,12.5,0.25040691123074993,19.74539851325453,Very Low
24.5,81.0,762,6.58248031496063,72.59,335.12733595800523,47.101466620079286,3.4120734908136483,4.770251658945787,19.73162287203909,Very Low
31.0,76.0,663,6.669336349924585,78.19,336.32247360482654,47.04286691664739,5.580693815987934,4.150494553649681,19.727360030271146,Very Low
31.0,76.5,1160,4.374362068965517,49.87,323.42560344827587,46.149234390021185,2.0689655172413794,7.2618004256917486,19.72168200541537,Very Low
25.5,73.0,39,9.013846153846155,36.05,340.3184615384615,48.32115265261533,10.256410256410255,0.24414673844998122,19.715096993881698,Very Low
19.0,78.5,1301,3.645357417371253,23.07,329.92886241352807,45.973274025776966,0.7686395080707148,8.144484787780144,19.702192710825404,Very Low
18.5,82.0,1076,4.818736059479554,61.33,332.6321468401487,46.28086016334994,2.2304832713754648,6.735945912107175,19.68324804137736,Very Low
25.0,92.0,437,10.559565217391304,229.88,335.81210526315795,47.37303292707301,1.6018306636155606,2.7356955051959435,19.679919609685935,Very Low
21.0,79.0,1113,4.645956873315364,33.16,329.5431266846361,46.12840044773732,2.15633423180593,6.967572304995617,19.6711165283959,Very Low
26.0,92.0,493,8.612292089249491,126.18,335.2766328600406,47.731891571608315,2.636916835699797,3.0862651809189936,19.666289294368504,Very Low
28.0,80.5,786,5.897709923664123,181.05,334.00469465648854,47.287633484611554,2.7989821882951653,4.920495805684237,19.659548812343385,Very Low
30.0,79.0,1135,4.640290748898678,74.0,320.5457973568282,46.270942761868376,0.9691629955947136,7.10529610617253,19.649429200740684,Very Low
32.5,74.5,982,5.634551934826884,29.9,336.71504073319755,46.11768957719808,2.8513238289205702,6.147489670714911,19.635364399595115,Very Low
22.0,85.0,1391,3.5896117900790796,78.13,324.6370884255931,45.25527694105457,0.7189072609633357,8.707900338049331,19.63265433618025,Very Low
13.0,78.5,830,5.8273012048192765,72.31,338.8482048192771,46.70479971515352,3.734939759036145,5.195943408038062,19.632346020116064,Very Low
22.5,75.5,754,6.455450928381962,56.21,335.2503713527851,46.659011057029474,4.376657824933687,4.720170276699637,19.63185415471985,Very Low
25.0,94.0,558,7.219569892473118,64.32,336.98609318996415,47.90260718442768,2.867383512544803,3.493176411668962,19.6301374048019,Very Low
17.5,73.5,1010,5.2341386138613855,64.67,331.3120891089109,46.4048578972746,1.782178217821782,6.322774508576437,19.615164089708692,Very Low
28.5,95.5,159,9.922389937106919,72.29,334.20383647798747,48.10458613659054,5.660377358490567,0.9953674721422312,19.613126337741743,Very Low
17.5,81.0,1411,3.216661941885188,70.15,328.15603827073,45.346174866699535,0.42523033309709424,8.833103793664705,19.608931759456823,Very Low
29.5,73.0,45,8.072444444444445,24.36,342.6575555555556,47.60566418020634,13.333333333333334,0.2817077751345937,19.608844694215094,Very Low
17.5,80.5,1307,3.697620504973221,47.84,331.4430145371079,45.67051347466442,0.5355776587605203,8.182045824464755,19.595874751054392,Very Low
27.0,92.0,218,8.567385321100918,65.67,332.40678899082565,47.92484025126703,7.339449541284404,1.3647176662075873,19.593105455619177,Very Low
23.0,75.5,680,6.193911764705882,61.24,333.84667647058825,46.9207840607443,5.147058823529411,4.256917490922749,19.58929406889125,Very Low
23.5,78.0,881,5.66405221339387,138.64,331.1422360953462,46.26360767510927,3.9727582292849033,5.515212219857268,19.58281829394608,Very Low
22.0,79.0,826,6.608341404358353,45.51,335.7165859564165,46.4056635500321,2.9055690072639226,5.170902716914987,19.582522491703763,Very Low
21.0,82.5,969,4.192703818369453,19.37,337.00792569659444,47.31746602844489,1.0319917440660475,6.066107424564918,19.574281897976494,Very Low
24.0,79.5,345,8.604608695652175,71.44,339.1295072463768,47.312858632686826,6.3768115942028984,2.1597596093652185,19.567898372368994,Very Low
28.0,80.0,869,5.4191369390103565,64.82,333.5534062140391,47.04208261661394,1.726121979286536,5.440090146488043,19.55836566573384,Very Low
17.5,73.0,775,5.465496774193548,86.29,334.5647870967742,46.832234924094585,4.387096774193548,4.85163390509578,19.55375697808009,Very Low
12.5,78.5,672,7.281696428571429,131.03,338.8020833333333,46.633160963182775,3.869047619047619,4.206836108676599,19.547437630656255,Very Low
24.5,77.5,858,4.963857808857808,71.75,336.95109557109555,47.08167684450787,2.564102564102564,5.371228245899587,19.546479184638237,Very Low
25.0,75.5,710,6.620521126760563,101.11,336.0407605633803,46.924125676667764,3.2394366197183095,4.444722674345812,19.545493713951718,Very Low
24.0,80.0,310,9.184225806451613,86.05,341.29474193548384,47.122642901793256,6.451612903225806,1.9406535620383123,19.540890866913923,Very Low
21.5,85.0,1335,3.558704119850187,75.61,320.52808239700374,45.37036840113212,0.5243445692883896,8.35733066232628,19.524980342764486,Very Low
18.0,81.5,1139,4.396971027216857,66.11,332.7006672519754,45.88860864511526,1.2291483757682178,7.130336797295605,19.50471196526617,Very Low
26.0,78.0,623,6.518940609951846,67.78,336.8855377207063,47.578466358549946,2.568218298555377,3.9000876424189306,19.497705551681204,Very Low
30.5,76.5,797,5.385131744040151,117.2,335.0229485570891,46.88934467023519,3.262233375156838,4.989357706272693,19.49438051816283,Very Low
24.0,91.5,133,11.20639097744361,86.6,338.86541353383456,48.210245805000724,2.2556390977443606,0.8326029798422436,19.493630405975463,Very Low
27.0,96.0,145,9.822068965517241,55.78,337.74586206896555,48.14209873060116,4.827586206896552,0.9077250532114686,19.493474851254543,Very Low
23.0,78.0,1059,4.743352219074599,104.27,330.9071671388102,46.114392344959924,1.41643059490085,6.629522974834106,19.492183952452244,Very Low
11.5,77.0,159,7.182264150943396,45.35,334.09930817610064,47.906657389462254,10.062893081761008,0.9953674721422312,19.469871749234255,Very Low
20.5,81.0,924,4.582326839826839,44.39,337.12411255411257,47.0320777677935,1.1904761904761905,5.784399649430324,19.4647661013504,Very Low
11.0,79.0,620,6.757887096774194,60.52,337.9961451612903,47.15634243478708,3.225806451612903,3.8813071240766246,19.45399017504329,Very Low
13.5,78.0,746,5.5871581769437,47.23,334.8549463806971,46.71123766222204,4.1554959785522785,4.670088894453487,19.447538929761883,Very Low
24.0,80.5,870,5.11851724137931,73.26,328.553,46.47974962252588,3.103448275862069,5.446350319268812,19.445056420636384,Very Low
21.0,85.0,1383,2.903123644251627,66.85,317.5623210412148,45.25657503680869,0.28922631959508316,8.65781895580318,19.44378094259731,Very Low
26.5,91.0,262,9.28236641221374,161.93,338.32385496183207,48.16993891450985,2.6717557251908395,1.6401652685614123,19.442705600805198,Very Low
14.0,78.0,716,6.206284916201117,62.74,335.33272346368716,46.526601978073884,4.050279329608938,4.4822837110304246,19.422852599432975,Very Low
24.5,75.0,199,10.892412060301508,261.3,341.5854271356784,46.95920007631638,5.025125628140704,1.245774383372981,19.41839957368797,Very Low
14.5,79.0,491,7.982953156822811,101.89,341.0183299389002,46.642683330419466,5.091649694501019,3.0737448353574557,19.408051445337783,Very Low
23.5,85.5,1435,2.177665505226481,33.98,311.1832961672474,45.24002374187107,0.20905923344947736,8.983347940403155,19.407761895708475,Very Low
23.5,84.5,1415,2.3273851590106007,20.69,314.102812720848,45.29914229266463,0.0706713780918728,8.85814448478778,19.3988908270215,Very Low
17.0,73.5,909,5.417513751375138,36.6,333.7735093509351,46.12582175768862,2.42024202420242,5.690497057718793,19.394424169829676,Very Low
18.5,81.0,1174,3.8895996592844977,365.74,328.4503662691652,45.74721434296315,0.6814310051107325,7.349442844622511,19.381922492535875,Very Low
24.5,83.5,734,5.901430517711171,204.96,332.3596866485014,46.81515646847181,2.7247956403269753,4.594966821084262,19.37352628989314,Very Low
29.0,76.0,840,5.777642857142857,66.91,339.3192738095238,46.54206326114638,1.5476190476190477,5.258545135845749,19.369247563240073,Very Low
23.5,69.5,48,11.128124999999999,61.43,343.5420833333333,47.875095567501425,4.166666666666666,0.3004882934769,19.366502500798916,Very Low
22.5,78.5,1003,3.7221036889332004,24.87,330.5331605184447,46.72639806088736,1.0967098703888334,6.278953299111055,19.360059878432146,Very Low
22.5,75.0,622,6.815434083601286,72.63,338.19279742765275,46.50820128761633,4.340836012861737,3.893827469638162,19.353825519163674,Very Low
27.5,96.5,34,7.948235294117647,25.58,335.35970588235296,48.26850663752151,8.823529411764707,0.21284587454613746,19.342447542222505,Very Low
22.5,68.5,2,12.085,12.23,340.525,48.76681093759666,0.0,0.0125203455615375,19.34072126228842,Very Low
23.5,80.0,700,5.607828571428572,68.1,337.0350142857143,47.047545634964244,2.857142857142857,4.382120946538125,19.33850177657906,Very Low
18.0,77.5,834,5.081666666666666,41.41,337.7651918465228,46.82167036552699,1.6786570743405276,5.220984099161137,19.336455747856597,Very Low
26.5,92.0,222,8.889099099099099,52.32,338.8611261261261,48.049117471278095,3.6036036036036037,1.3897583573306622,19.332157180159314,Very Low
18.0,81.0,1301,3.2779323597232897,18.57,331.9748808608762,45.06607206422896,0.9223674096848578,8.144484787780144,19.33109126775993,Very Low
17.0,81.0,1110,3.873117117117117,54.85,332.5123873873874,45.912540166455095,0.990990990990991,6.948791786653312,19.327421430336692,Very Low
19.5,73.0,707,6.071824611032532,41.67,336.3087270155587,46.41756957263382,3.818953323903819,4.425942156003506,19.316605354857124,Very Low
23.0,91.5,190,9.210368421052632,67.43,339.18631578947367,48.293535049214555,2.631578947368421,1.1894328283460625,19.310678571361723,Very Low
26.0,79.0,674,5.182418397626113,44.06,336.9453560830861,47.36579265951102,2.8189910979228485,4.219356454238137,19.309270049296984,Very Low
11.5,76.0,66,10.735909090909091,71.65,335.9737878787879,47.23694102758224,6.0606060606060606,0.4131714035307374,19.298375469120398,Very Low
16.5,73.5,887,4.884960541149944,35.99,333.53432919954906,46.251990881229844,2.480270574971815,5.55277325654188,19.29644024125643,Very Low
27.0,96.5,20,6.406499999999999,20.11,337.7445,48.710288552676914,10.0,0.12520345561537496,19.294710635993503,Very Low
25.5,85.0,94,11.587553191489361,166.39,334.64489361702124,47.40573107604698,3.1914893617021276,0.5884562413922624,19.29171547596071,Very Low
19.0,83.5,902,4.853359201773835,95.05,335.91947893569846,46.48340021176682,1.3303769401330376,5.646675848253412,19.289379523001255,Very Low
19.0,84.0,627,5.602472089314195,102.98,333.563014354067,47.016251344332744,3.9872408293460926,3.925128333542006,19.279605922769992,Very Low
24.0,69.0,42,7.373809523809523,30.83,343.9478571428571,48.823086463528455,7.142857142857142,0.26292725679228746,19.278210995332486,Very Low
18.5,83.5,773,5.144799482535576,39.88,336.2451746442432,46.88781416130089,2.069857697283312,4.839113559534243,19.276919393963365,Very Low
28.0,81.0,411,6.436788321167883,109.77,335.07128953771286,47.65280376472129,4.866180048661801,2.572931012895956,19.273597727535098,Very Low
32.0,76.0,894,4.7418008948545864,66.29,324.92554809843404,46.42768442408135,1.6778523489932886,5.596594466007262,19.266162245151204,Very Low
13.5,78.5,604,5.878079470198676,103.46,337.40892384105956,46.588855355038824,5.298013245033113,3.7811443595843244,19.262422578841463,Very Low
14.5,78.5,866,5.207644341801386,55.67,335.5808429561201,46.21681788235945,2.0785219399538106,5.421309628145736,19.258499648833233,Very Low
21.5,81.0,828,4.128852657004831,23.27,336.16914251207726,47.293066735225636,1.0869565217391304,5.183423062476524,19.25031634250364,Very Low
9.5,77.5,636,6.119355345911949,46.81,338.9976886792453,46.820544576636244,3.1446540880503147,3.981469888568925,19.243571337991433,Very Low
22.0,80.0,945,5.045354497354497,81.08,335.76786243386243,45.91827459612699,1.4814814814814816,5.9158632778264675,19.236942787082512,Very Low
27.0,81.0,267,7.885805243445693,149.41,338.30187265917607,47.77009518043205,4.49438202247191,1.671466132465256,19.233889825236584,Very Low
20.0,80.0,1246,3.3690690208667733,22.07,335.9123274478331,45.257354106330446,0.2407704654895666,7.800175284837861,19.22647530295354,Very Low
25.0,82.0,168,7.518392857142857,40.76,340.10107142857146,47.7481966529519,7.142857142857142,1.0517090271691498,19.205206697111254,Very Low
22.0,84.5,1373,1.936991988346686,28.35,310.1218281136198,45.19114403130105,0.14566642388929352,8.595217227995493,19.203302497421895,Very Low
21.5,87.0,896,3.9540066964285714,32.86,334.8575892857143,46.910155544148935,0.4464285714285714,5.6091148115688,19.168423931418705,Very Low
26.5,84.0,566,5.254310954063604,54.88,334.7823144876325,47.39309618321311,3.53356890459364,3.543257793915112,19.167141390264288,Very Low
25.0,75.0,57,9.373684210526315,48.2,342.81298245614033,47.37155234959455,7.017543859649122,0.3568298485038187,19.165819053881325,Very Low
24.0,77.5,724,4.894723756906077,42.95,334.49972375690606,46.88692169533354,2.4861878453038675,4.532365093276574,19.163947129185917,Very Low
25.5,84.5,313,6.963674121405751,43.89,338.94412140575076,47.41762281399681,5.7507987220447285,1.9594340803806187,19.16390139656611,Very Low
28.5,76.0,563,7.561296625222025,167.22,337.7757904085257,46.66067624784136,1.7761989342806392,3.5244772755728055,19.161429241494794,Very Low
16.0,77.0,745,5.619409395973155,27.34,337.7461476510067,46.8251824471475,0.8053691275167786,4.663828721672718,19.156268347411622,Very Low
19.0,73.5,666,5.661186186186186,52.74,333.4018768768769,46.66512872475576,3.003003003003003,4.169275071991986,19.154759278303878,Very Low
26.5,76.0,13,4.6838461538461535,8.97,338.36846153846153,47.72737344473122,15.384615384615385,0.08138224614999374,19.150529238441035,Very Low
34.0,75.0,37,10.192702702702702,74.14,327.11594594594595,47.42447672097164,5.405405405405405,0.23162639288844372,19.133010246468512,Very Low
16.0,76.5,657,5.298401826484018,109.13,339.59572298325725,47.03885898351,2.28310502283105,4.112933516965069,19.125772885620933,Very Low
23.5,74.0,289,7.5779930795847745,46.83,337.4343598615917,46.78727015446834,6.920415224913495,1.8091899336421684,19.122941541175184,Very Low
10.5,78.5,326,6.754938650306749,42.05,340.2349693251534,47.55236035499676,4.9079754601226995,2.0408163265306123,19.116088242816502,Very Low
25.0,79.0,142,8.690985915492957,41.22,339.34521126760563,47.4460419050363,5.633802816901409,0.8889445348691624,19.111636514874373,Very Low
25.5,71.5,8,14.8175,24.03,350.3825,46.60164929633317,0.0,0.05008138224615,19.108861041854425,Very Low
18.0,79.5,820,4.782426829268293,47.53,336.4476585365854,46.8181871132963,0.24390243902439024,5.133341680230375,19.104928866307706,Very Low
27.5,93.5,73,8.888219178082192,42.37,336.6347945205479,48.18539558807958,4.10958904109589,0.4569926129961187,19.103819922162295,Very Low
18.0,79.0,661,4.470574886535553,23.72,337.52024205748864,47.63554021901534,1.361573373676248,4.137974208088143,19.09586662284069,Very Low
22.5,76.0,853,4.715720984759672,43.72,330.61914419695194,46.113825145375095,1.875732708089097,5.339927381995743,19.081371716445755,Very Low
29.5,80.0,1069,3.1965388213283443,84.9,319.5326192703461,45.91979923375281,0.6548175865294669,6.6921247026417925,19.07953988638092,Very Low
30.5,77.5,803,4.496214196762142,85.7,323.4575466998755,46.44865028415448,2.1170610211706102,5.026918742957306,19.07194614921527,Very Low
20.5,80.0,1109,3.7731920649233546,24.48,334.7331650135257,45.41003096625147,0.36068530207394045,6.942531613872544,19.06756894928746,Very Low
28.0,95.5,192,6.91,33.08,336.3170833333333,48.080994078615824,5.208333333333334,1.2019531739076,19.06664362340001,Very Low
22.0,76.0,524,6.668091603053435,69.99,336.83488549618323,46.69105994551378,3.2442748091603053,3.2803305371228246,19.065794686035474,Very Low
24.5,79.5,275,8.07549090909091,95.3,337.2746909090909,47.134155347692996,4.363636363636364,1.721547514711406,19.05136253550217,Very Low
20.0,82.0,849,4.853050647820965,54.44,335.868445229682,45.92997784192997,2.0023557126030624,5.314886690872668,19.046695460337176,Very Low
22.5,76.5,860,4.736302325581396,75.28,329.70318604651163,45.98413308592483,1.744186046511628,5.383748591461124,19.042024690631038,Very Low
26.5,74.0,3,11.36,19.47,335.43,48.244407503690866,0.0,0.01878051834230625,19.02401256880052,Very Low
29.0,80.0,1015,3.2465714285714284,29.14,320.7520689655172,46.05679463167909,0.6896551724137931,6.35407537248028,19.022044236409766,Very Low
25.5,77.5,386,7.329663212435233,83.4,337.6921502590674,47.029118108568966,3.3678756476683938,2.4164266933767373,19.018263919960443,Very Low
13.0,77.0,702,5.226467236467236,64.1,338.2460113960114,46.32351397313545,2.849002849002849,4.394641292099662,19.01708988947217,Very Low
24.5,79.0,411,6.838004866180049,50.01,337.0963260340632,46.83439594611562,4.37956204379562,2.572931012895956,19.01378828321314,Very Low
26.5,72.5,10,11.279,81.71,343.701,48.212270285684944,0.0,0.06260172780768748,19.012900941370464,Very Low
13.5,77.5,653,5.371960183767228,53.39,336.9673506891271,46.55118808320131,2.756508422664625,4.087892825841993,19.007468642515413,Very Low
24.5,84.0,527,5.256242884250474,53.96,332.60986717267554,47.125990670629214,3.6053130929791273,3.2991110554651306,18.99574008072232,Very Low
32.0,74.5,197,7.845228426395939,40.94,342.20670050761424,47.08097620581173,6.091370558375635,1.2332540378114436,18.99140787633773,Very Low
32.0,75.5,654,5.694434250764526,48.24,334.3376605504587,46.44122766330945,2.293577981651376,4.094152998622762,18.985398242468047,Very Low
24.0,71.0,28,6.665,26.98,343.59714285714284,48.45203032721471,7.142857142857142,0.175284837861525,18.984646366486476,Very Low
19.5,82.5,452,7.403053097345133,231.31,334.21546460176995,46.55407633377826,3.0973451327433628,2.8295980969074748,18.983329095739634,Very Low
24.5,78.0,259,7.212239382239383,61.86,336.0726254826255,47.28858042205353,5.019305019305019,1.6213847502191059,18.973917412507085,Very Low
16.0,73.5,568,5.471954225352113,64.47,336.10214788732395,46.80167223890849,3.169014084507042,3.5557781394766494,18.968914101612167,Very Low
14.0,79.0,366,6.892978142076503,63.62,338.9386338797814,46.954451178105586,4.371584699453552,2.291223237761362,18.966728826709137,Very Low
21.0,83.0,711,4.46492264416315,31.85,337.66931082981716,46.81123202301803,1.8284106891701828,4.45098284712658,18.962534770263755,Very Low
29.0,73.5,278,7.028956834532374,46.33,341.1445323741007,47.7247661519151,3.237410071942446,1.7403280330537123,18.95562699212464,Very Low
20.5,70.0,80,6.338,49.64,340.349375,48.11597025143456,7.5,0.5008138224614999,18.955307671619035,Very Low
17.5,83.0,905,3.651436464088398,35.25,320.25298342541436,46.216309410560626,1.1049723756906076,5.665456366595718,18.95436927111533,Very Low
13.0,77.5,556,5.524730215827338,90.76,337.12910071942446,46.821220288672954,3.0575539568345325,3.4806560661074246,18.948221490720346,Very Low
23.0,82.0,1093,2.7047666971637696,17.47,318.71268984446476,45.761617898986536,0.2744739249771272,6.842368849380243,18.946438120727546,Very Low
31.0,77.5,581,5.4236833046471595,74.5,322.7255077452668,46.69596408168115,3.098106712564544,3.6371603856266437,18.944250438189997,Very Low
23.5,86.5,1202,2.1870881863560734,54.62,312.1617387687188,45.34574771285203,0.24958402662229617,7.524727682484037,18.940069000599244,Very Low
24.0,81.5,303,6.244224422442244,45.34,342.28125412541254,47.73617355037905,3.9603960396039604,1.896832352572931,18.939426337398245,Very Low
20.5,84.5,1123,2.850721282279608,39.73,317.4989759572573,45.524640285699746,0.08904719501335707,7.030174032803306,18.938075951792467,Very Low
27.5,93.0,22,7.857272727272728,48.06,338.48,48.444975015427076,4.545454545454546,0.13772380117691246,18.933040593021015,Very Low
18.5,82.5,579,5.535682210708117,77.69,333.1679101899827,46.512228778208254,3.454231433506045,3.6246400400651058,18.932191928287313,Very Low
27.0,93.0,103,8.399805825242717,31.49,336.26067961165046,48.103401128838094,2.912621359223301,0.6447977964191812,18.929497854182333,Very Low
22.5,71.5,133,9.184586466165413,41.38,343.3724812030075,47.89117592444418,1.5037593984962405,0.8326029798422436,18.927342054515282,Very Low
31.0,78.0,269,7.218624535315985,71.51,330.02185873605947,47.35326915557813,4.089219330855019,1.6839864780267937,18.92665878744908,Very Low
28.0,73.0,769,3.4268140442132635,11.03,345.68200260078027,47.42390933590137,0.0,4.814072868411168,18.926393574477014,Very Low
26.0,84.5,310,6.832,129.0,337.27906451612904,47.36485598174114,3.870967741935484,1.9406535620383123,18.92616584266419,Very Low
28.5,80.5,154,8.418766233766235,133.64,332.5166233766234,47.466853596871694,3.896103896103896,0.9640666082383873,18.920356798206214,Very Low
27.0,92.5,157,8.543949044585986,63.62,331.1127388535032,47.58127135575283,3.1847133757961785,0.9828471265806935,18.9193298218067,Very Low
19.5,84.0,669,5.468071748878923,93.79,332.9157399103139,46.328600294878456,2.092675635276532,4.188055590334294,18.91627357148915,Very Low
27.0,93.5,141,8.07418439716312,67.85,336.1635460992908,48.00712011314901,2.8368794326241136,0.8826843620883937,18.91037721775982,Very Low
29.0,74.0,253,7.170316205533597,40.76,340.74454545454546,47.8052594379204,2.766798418972332,1.5838237135344935,18.908490449709298,Very Low
25.0,88.0,200,7.1345,86.71,336.0094,47.8031838700233,4.0,1.2520345561537498,18.908236435252533,Very Low
17.5,78.0,713,4.5958204768583455,65.1,335.36058906030854,46.76956038231678,1.1220196353436185,4.463503192688118,18.90625791101498,Very Low
20.5,82.0,744,4.404610215053764,42.0,337.5796370967742,46.54409668517118,1.478494623655914,4.657568548891949,18.895032140355667,Very Low
23.0,87.0,782,4.180166240409207,39.04,328.6862659846547,46.41626354903991,1.4066496163682864,4.895455114561162,18.884245619666714,Very Low
20.0,83.5,916,4.5239301310043665,66.63,333.5279912663756,45.41632179647316,1.3100436681222707,5.734318267184174,18.88272064205715,Very Low
27.0,72.0,462,7.222316017316017,102.05,346.4001515151515,47.184186742787304,0.0,2.892199824715162,18.88212545046359,Very Low
13.5,76.5,456,6.396162280701755,138.49,334.9087061403509,46.46333847017936,4.166666666666666,2.8546387880305497,18.87830709169041,Very Low
27.5,81.5,387,6.361343669250647,64.13,336.05979328165375,47.06282522337268,3.6175710594315245,2.4226868661575063,18.875500418673866,Very Low
26.5,93.5,201,7.403034825870646,100.49,333.4270646766169,47.54187361663425,3.9800995024875623,1.2582947289345185,18.867373973970892,Very Low
9.0,77.5,445,6.153370786516854,29.65,339.08492134831465,47.09076824369224,2.4719101123595504,2.7857768874420934,18.858766248114872,Very Low
33.0,74.0,739,4.1592692828146145,45.82,322.8407577807848,46.42334367061839,2.029769959404601,4.626267684988106,18.850898427491558,Very Low
24.5,92.5,79,7.931139240506329,63.58,337.03164556962025,48.01395655470925,3.79746835443038,0.4945536496807312,18.84613826424895,Very Low
14.0,77.5,575,5.708208695652173,49.87,335.64245217391306,46.330866721113125,2.9565217391304346,3.599599348942031,18.842557519372527,Very Low
21.0,73.5,481,6.388523908523909,65.74,337.3907276507277,46.520084075133816,2.9106029106029108,3.0111431075497683,18.825904719499647,Very Low
26.0,84.0,410,5.123048780487805,27.7,335.60995121951214,47.21119931588778,4.390243902439024,2.5666708401151874,18.822705978473678,Very Low
16.5,77.0,434,6.534608294930876,35.51,338.9174423963134,46.945135049993844,2.0737327188940093,2.716914986853637,18.815420913214528,Very Low
23.0,87.5,745,3.5059060402684565,21.74,333.0330201342282,47.06532441676135,0.4026845637583893,4.663828721672718,18.80341481292022,Very Low
24.0,73.5,537,5.4856052141527005,78.15,332.26856610800746,46.51601703735399,3.165735567970205,3.361712783272818,18.803245894427018,Very Low
24.5,76.0,403,7.010769230769231,69.53,330.5871712158809,46.49634406907744,3.225806451612903,2.522849630649806,18.794988247796347,Very Low
28.0,94.0,34,11.42764705882353,106.79,337.14235294117645,47.346872605227816,0.0,0.21284587454613746,18.790493347460767,Very Low
12.5,77.5,583,5.312109777015437,39.59,337.3831217838765,46.395385180608976,2.7444253859348198,3.649680731188181,18.78712314541333,Very Low
9.5,76.5,223,5.769551569506726,33.24,334.509865470852,47.6429236619062,5.381165919282512,1.396018530111431,18.784500611244177,Very Low
21.0,78.0,187,8.069197860962568,86.47,337.30096256684493,46.79279809643945,4.81283422459893,1.1706523100037562,18.782812964747727,Very Low
9.0,77.0,140,7.950428571428571,56.79,336.39792857142857,47.50086119867413,3.571428571428571,0.8764241893076249,18.78122557046264,Very Low
25.0,88.5,152,6.611578947368422,41.36,339.09032894736845,47.83281632202376,4.605263157894736,0.9515462626768498,18.775828197862356,Very Low
32.0,76.5,329,6.5702127659574465,103.97,327.0063221884499,47.106303476316484,3.343465045592705,2.0595968448729183,18.775423528543314,Very Low
32.5,75.0,661,4.399621785173979,110.59,325.41635400907717,46.3686149676505,2.723146747352496,4.137974208088143,18.775284568799112,Very Low
17.0,81.5,776,4.371701030927835,40.72,332.2323067010309,46.064160180387205,1.2886597938144329,4.857894077876549,18.772008849024115,Very Low
25.5,79.0,466,5.795965665236052,47.87,334.3899356223176,46.92042896073974,2.3605150214592276,2.917240515838237,18.76694712432667,Very Low
23.5,78.5,408,6.305343137254901,57.77,333.7562254901961,46.54672963181896,3.9215686274509802,2.5541504945536495,18.76076953830191,Very Low
17.0,73.0,263,7.988935361216731,108.73,337.8609885931559,46.47480758496001,4.182509505703422,1.6464254413421813,18.759941789804863,Very Low
24.5,78.5,179,6.363631284916201,37.19,334.29888268156424,46.98922942774017,7.262569832402235,1.1205709277576061,18.758930498956424,Very Low
28.5,80.0,448,5.776205357142857,96.52,331.96053571428575,47.04436140369477,2.232142857142857,2.8045574057844,18.75433881729584,Very Low
10.0,77.5,628,4.531146496815286,29.67,327.55444267515924,46.806714071117476,1.4331210191082804,3.931388506322774,18.75199453047441,Very Low
25.0,77.5,311,7.052926045016077,52.5,339.13903536977494,46.81907182302991,3.536977491961415,1.946913734819081,18.745393943701156,Very Low
22.5,85.5,1070,2.755626168224299,27.88,319.19322429906543,45.32070982660721,0.1869158878504673,6.698384875422561,18.742514743545573,Very Low
24.5,88.0,24,4.559583333333333,13.13,340.29041666666666,47.38305725805722,12.5,0.15024414673845,18.74233867303837,Very Low
17.0,80.0,605,5.646214876033058,46.76,338.058694214876,46.540610549117076,0.6611570247933884,3.7874045323650933,18.740529009750468,Very Low
11.5,78.0,183,7.750054644808743,143.74,333.91081967213114,46.988589358698334,4.371584699453552,1.145611618880681,18.73855807226789,Very Low
18.5,79.0,666,4.005015015015015,37.38,334.73921921921925,46.829070039563916,1.3513513513513513,4.169275071991986,18.736164950466936,Very Low
12.5,79.0,441,5.475374149659864,42.96,337.0142176870748,46.78596851516954,3.6281179138321997,2.7607361963190185,18.731705307957895,Very Low
17.5,76.0,322,7.27888198757764,181.79,336.72149068322983,46.8660968927677,2.484472049689441,2.0157756354075373,18.723108305821928,Very Low
23.0,77.0,600,5.642166666666667,75.43,333.20855,46.27222281870957,1.5,3.75610366846125,18.71876258408289,Very Low
13.5,80.0,47,6.818936170212766,22.94,342.751914893617,47.707934418921944,6.382978723404255,0.2942281206961312,18.71874384002265,Very Low
26.0,82.5,332,5.008072289156627,75.17,334.46710843373495,47.568102316386366,3.91566265060241,2.0783773632152247,18.707683896983486,Very Low
23.0,76.0,394,6.091979695431472,52.96,336.3625126903553,46.545995300190874,4.060913705583756,2.466508075622887,18.70373091312398,Very Low
